"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0038834",28225.5942767116,-0.0362733892282988,0.125199008126727,-0.289725851434724,0.772025977578484,0.914933894693341
"FBgn0259215",16.2227633366261,-0.138101638487631,0.538059427425079,-0.256666144014102,0.797436509315639,0.925669033186916
"FBgn0038842",2476.6434549311,-0.226454156448137,0.10596671142633,-2.13703108646127,0.03259546327914,0.157079986912249
"FBgn0002921",20555.4142556219,0.151274522338525,0.0851798707087832,1.77594214548304,0.0757424534266041,0.276596580732296
"FBgn0013995",18.3346228545401,0.258042928221796,0.491108935763907,0.525429104278905,0.599284925612408,0.827054862577495
"FBgn0038846",18.3111848212129,0.206107700748764,0.497850965883357,0.413994779307215,0.678877930239829,0.870069992991461
"FBgn0026056",468.400555103571,0.0114135729495064,0.129097378820683,0.088410570793695,0.929550359918958,0.974224273699166
"FBgn0046763",3258.75796496814,-0.429554002227322,0.0937798358229101,-4.58045163395758,4.63972908672615e-06,9.9927196305538e-05
"FBgn0013812",16.0138974646963,-0.0105873112218702,0.557083017789404,-0.0190049074981362,0.984837190500283,0.995011246289988
"FBgn0011672",1543.49843840475,-0.212153496344222,0.113398633523255,-1.87086466346805,0.0613638419998359,0.240975200542926
"FBgn0025865",7371.11863777842,0.296428876699684,0.0875187213644679,3.38703390632524,0.000706526554184722,0.0078432914543782
"FBgn0000083",8337.36785067593,-0.0373604585236414,0.0949044982338233,-0.393663727419892,0.693829324651186,0.87894923835461
"FBgn0003257",1026.23350325851,0.216568408035422,0.120519268394687,1.79696085879135,0.072341833824377,0.268050608263925
"FBgn0038851",30.9559392594968,-0.151926769181607,0.393865172251411,-0.385732935748452,0.699694467822443,0.881503910855736
"FBgn0038852",16.6955536493466,0.228170752016877,0.499880523746066,0.456450574043139,0.648066005174419,0.855164021072987
"FBgn0038853",3004.97248798682,-0.155375717318703,0.0957313184935764,-1.62303956284827,0.104580947799696,0.341918181100419
"FBgn0265067",9.57765159074383,-0.86982236995736,0.736627195769328,-1.18081761704294,0.237675184013562,NA
"FBgn0038854",1487.42768414242,0.0240606240610939,0.0965504147255272,0.249202700262793,0.803203990798688,0.928238379718417
"FBgn0038855",672.850167159289,-0.105392046563513,0.120641066146169,-0.873600092656835,0.382336075739055,0.68911399389936
"FBgn0266674",692.847574275578,0.0910781826323795,0.120545755656971,0.755548647366355,0.449919854821399,0.734833765841845
"FBgn0028468",1514.08072715707,-0.0689173608547712,0.153241268900367,-0.449731076682607,0.652904360520434,0.857341889062665
"FBgn0015790",7949.55748687798,-0.263577512029666,0.10850355723251,-2.42920618228996,0.0151319242809078,0.0902395226966583
"FBgn0010770",756.762378357302,-0.232496640173851,0.115736374096537,-2.00884676048278,0.0445533874952468,0.196218484705691
"FBgn0038857",578.103270930128,-0.0339333218617673,0.12595246297869,-0.269413722123946,0.787611327694659,0.922767552352774
"FBgn0023423",2422.43886316776,-0.0138867256461789,0.100659226531952,-0.137957802027924,0.89027376767923,0.956893475570582
"FBgn0038858",212.396302073859,0.442529373930953,0.16535040816522,2.67631255853189,0.00744371901137284,0.0528616044374744
"FBgn0038860",271.824828169875,-0.145480225979118,0.170923779466018,-0.851140937987751,0.394691066834602,0.695549075626891
"FBgn0038861",165.509809173491,0.196575909939852,0.204301800011493,0.962183935377924,0.335957217269659,0.646405566669085
"FBgn0038862",1134.33270660984,-0.0687301117735592,0.103183047607845,-0.666098873477485,0.505347904544383,0.76811038836582
"FBgn0250820",1202.31199385296,-0.0149406027159701,0.111797300783373,-0.133640102321613,0.893687171537226,0.95803908307906
"FBgn0264357",4358.22722588294,0.0012902527733417,0.101260458324651,0.0127419211278407,0.989833692952302,0.99689370642091
"FBgn0038865",405.931986917845,-1.02022487488546,0.14644504454623,-6.96660565092318,3.24679094836111e-12,1.72152161078096e-10
"FBgn0038866",58.6654976742803,0.136382034555053,0.29496970500704,0.46235946349744,0.643823563720481,0.85355101767845
"FBgn0260004",198.832015123451,0.079254687971622,0.177874664660663,0.445564792056355,0.655911647673166,0.859125751241349
"FBgn0038868",711.384049087533,0.00725868961898117,0.12103168488519,0.0599734658396823,0.95217676783158,0.981855004751006
"FBgn0038869",703.948342444487,-0.240009661505024,0.120786440803654,-1.9870579835627,0.0469159716564565,0.203083310332232
"FBgn0038870",459.481110611437,0.214589362170975,0.132731004909843,1.61672370609064,0.105937934403124,0.34473245867246
"FBgn0038871",217.423818082456,0.0262865020650548,0.181555131855666,0.144785232983402,0.884880441736947,0.954642684767353
"FBgn0038872",2302.16696606445,-0.213697683453873,0.107291605945505,-1.99174652640033,0.0463988760370358,0.201262970614343
"FBgn0000527",201.179887540189,-0.523914045490919,0.190306183660266,-2.75300589510117,0.00590508329173657,0.0445232838469836
"FBgn0038873",33.5731385163886,-0.0536349093433371,0.394196355580043,-0.136061403369434,0.891772739363735,0.957464176184863
"FBgn0038874",159.211420848909,-0.839430731439253,0.206736007870661,-4.06039925064444,4.89888731902759e-05,0.000779427930891851
"FBgn0016700",2971.93444367671,0.0884182959359211,0.109480597025182,0.807616128687932,0.419311599022963,0.713029451997
"FBgn0043012",252.753333832075,-0.0810691461674904,0.190262838315567,-0.426090280609766,0.670042062175676,0.865316856024541
"FBgn0038876",351.640292705356,0.234589651215394,0.144903771061807,1.61893406566578,0.1054614503244,0.343867157813787
"FBgn0038877",1473.58177617732,-0.667831188217615,0.105038881374321,-6.35794269207518,2.04473720943394e-10,8.35635986031898e-09
"FBgn0038878",7.72488305899776,0.546050797239751,0.779858087571291,0.700192517000516,0.483807084166325,NA
"FBgn0001234",1598.21644386163,-0.173706458499402,0.317652189066007,-0.546844833684765,0.584485338584179,0.820345836325976
"FBgn0038881",1759.61631483876,-0.145162954525496,0.101452989241616,-1.43083959980502,0.152476190917885,0.42844422099171
"FBgn0002781",4651.29852882321,-0.0840522680369121,0.0966283195074522,-0.869851286510574,0.384381679730285,0.690535314780329
"FBgn0261845",11.0516457435119,0.540183610420034,0.680602124903748,0.793684872048302,0.427378909297777,NA
"FBgn0038889",541.826662473313,-0.113399046249218,0.121017181893334,-0.937049140254886,0.348733281303352,0.658227160114568
"FBgn0038890",3111.04200095609,-0.287982989632989,0.125786592262358,-2.28945696400084,0.0220528156568261,0.118922589994152
"FBgn0013984",7634.32543516098,-0.0521263848692151,0.275550008302367,-0.189172140441439,0.849957902115374,0.943811081200441
"FBgn0263662",15.0849495938881,-0.157621749579096,0.556180701589385,-0.28340024946688,0.776870037175944,0.916739631979596
