195484
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
20229	20516	5043
28295	28456	5331
28577	29421	5493
30820	30943	6338
42164	42313	6462
47251	47412	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
25110	25400	5043
28295	28456	5334
28577	29421	5496
39888	40011	6341
42164	42313	6465
45464	45625	6615
48834	49178	6777
57980	58160	7122
61917	62315	7303
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
20991	21278	5088
28295	28456	5376
28577	29421	5538
37191	37314	6383
42164	42313	6507
45178	45339	6657
48834	49178	6819
57980	58160	7164
61917	62315	7345
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
20229	20516	5043
28295	28456	5331
28577	29421	5493
34012	34138	6338
42164	42313	6465
47251	47412	6615
48834	49178	6777
57980	58160	7122
61917	62315	7303
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
27838	28143	5043
28295	28456	5349
28577	29421	5511
31620	31743	6356
42164	42313	6480
46389	46550	6630
48834	49178	6792
57980	58160	7137
61917	62315	7318
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
22550	22837	5088
28295	28456	5376
28577	29421	5538
40737	40860	6383
42164	42313	6507
47251	47412	6657
48834	49178	6819
57980	58160	7164
61917	62315	7345
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
19087	19374	5043
28295	28456	5331
28577	29421	5493
32145	32268	6338
42164	42313	6462
45178	45339	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
24164	24454	5088
28295	28456	5379
28577	29421	5541
38875	38992	6386
42164	42313	6504
46912	47073	6654
48834	49178	6816
57980	58160	7161
61917	62315	7342
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
25110	25400	5088
28295	28456	5379
28577	29421	5541
31027	31150	6386
42164	42313	6510
44902	45063	6660
48834	49178	6822
57980	58160	7167
61917	62315	7348
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
27453	27740	5043
28295	28456	5331
28577	29421	5493
36763	36886	6338
42164	42313	6462
45464	45625	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
26322	26612	5088
28295	28456	5379
28577	29421	5541
40113	40236	6386
42164	42313	6510
47251	47412	6660
48834	49178	6822
57980	58160	7167
61917	62315	7348
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
16162	16449	5088
28295	28456	5376
28577	29421	5538
32145	32268	6383
42164	42313	6507
46912	47073	6657
48834	49178	6819
57980	58160	7164
61917	62315	7345
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
24725	25015	5043
28295	28456	5334
28577	29421	5496
34262	34382	6341
42164	42313	6462
47251	47412	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
17940	18227	5043
28295	28456	5331
28577	29421	5493
29839	29959	6338
42164	42313	6459
44041	44211	6609
48834	49178	6780
57980	58160	7125
61917	62315	7306
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
25507	25797	5088
28295	28456	5379
28577	29421	5541
30431	30554	6386
42164	42313	6510
46389	46550	6660
48834	49178	6822
57980	58160	7167
61917	62315	7348
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
19087	19374	5043
28295	28456	5331
28577	29421	5493
31404	31527	6338
42164	42313	6462
44624	44794	6612
48834	49178	6783
57980	58160	7128
61917	62315	7309
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
25507	25797	5088
28295	28456	5379
28577	29421	5541
36347	36470	6386
42164	42313	6510
46389	46550	6660
48834	49178	6822
57980	58160	7167
61917	62315	7348
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
16162	16449	5088
28295	28456	5376
28577	29421	5538
39253	39376	6383
42164	42313	6507
44902	45063	6657
48834	49178	6819
57980	58160	7164
61917	62315	7345
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
17940	18227	5043
28295	28456	5331
28577	29421	5493
40321	40453	6338
42164	42313	6471
44624	44794	6621
48834	49178	6792
57980	58160	7137
61917	62315	7318
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
27088	27375	5088
28295	28456	5376
28577	29421	5538
39050	39173	6383
42164	42313	6507
47251	47412	6657
48834	49178	6819
57980	58160	7164
61917	62315	7345
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
25110	25400	5043
28295	28456	5334
28577	29421	5496
35737	35860	6341
42164	42313	6465
46912	47073	6615
48834	49178	6777
57980	58160	7122
61917	62315	7303
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
15380	15664	5088
28295	28456	5373
28577	29421	5535
34503	34623	6380
42164	42313	6501
43778	43936	6651
48834	49178	6810
57980	58160	7155
61917	62315	7336
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
16162	16449	5088
28295	28456	5376
28577	29421	5538
38449	38575	6383
42164	42313	6510
45758	45928	6660
48834	49178	6831
57980	58160	7176
61917	62315	7357
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
18318	18605	5088
28295	28456	5376
28577	29421	5538
34723	34846	6383
42164	42313	6507
44624	44794	6657
48834	49178	6828
57980	58160	7173
61917	62315	7354
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
26322	26612	5088
28295	28456	5379
28577	29421	5541
37419	37542	6386
42164	42313	6510
44902	45063	6660
48834	49178	6822
57980	58160	7167
61917	62315	7348
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
21774	22064	5088
28295	28456	5379
28577	29421	5541
38037	38160	6386
42164	42313	6510
43470	43640	6660
48834	49178	6831
57980	58160	7176
61917	62315	7357
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
26322	26612	5043
28295	28456	5334
28577	29421	5496
39888	40011	6341
42164	42313	6465
44902	45063	6615
48834	49178	6777
57980	58160	7122
61917	62315	7303
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
23029	23327	5088
28295	28456	5387
28577	29421	5549
40321	40453	6394
42164	42313	6527
46912	47073	6677
48834	49178	6839
57980	58160	7184
61917	62315	7365
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
17535	17822	5088
28295	28456	5376
28577	29421	5538
40737	40860	6383
42164	42313	6507
44624	44794	6657
48834	49178	6828
57980	58160	7173
61917	62315	7354
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
27838	28143	5088
28295	28456	5394
28577	29421	5556
36132	36255	6401
42164	42313	6525
44902	45063	6675
48834	49178	6837
57980	58160	7182
61917	62315	7363
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
27088	27375	5043
28295	28456	5331
28577	29421	5493
33345	33468	6338
42164	42313	6462
44327	44494	6612
48834	49178	6780
57980	58160	7125
61917	62315	7306
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
23029	23327	5088
28295	28456	5387
28577	29421	5549
40528	40651	6394
42164	42313	6518
46389	46550	6668
48834	49178	6830
57980	58160	7175
61917	62315	7356
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
24725	25015	5043
28295	28456	5334
28577	29421	5496
37419	37542	6341
42164	42313	6465
43470	43640	6615
48834	49178	6786
57980	58160	7131
61917	62315	7312
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
20601	20888	5043
28295	28456	5331
28577	29421	5493
32145	32268	6338
42164	42313	6462
46389	46550	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
27838	28143	5088
28295	28456	5394
28577	29421	5556
30604	30727	6401
42164	42313	6525
46912	47073	6675
48834	49178	6837
57980	58160	7182
61917	62315	7363
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
20601	20888	5088
28295	28456	5376
28577	29421	5538
35533	35656	6383
42164	42313	6507
45464	45625	6657
48834	49178	6819
57980	58160	7164
61917	62315	7345
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
23778	24068	5043
28295	28456	5334
28577	29421	5496
31228	31351	6341
42164	42313	6465
44327	44494	6615
48834	49178	6783
57980	58160	7128
61917	62315	7309
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
25507	25797	5088
28295	28456	5379
28577	29421	5541
33691	33811	6386
42164	42313	6507
45178	45339	6657
48834	49178	6819
57980	58160	7164
61917	62315	7345
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
22550	22837	5088
28295	28456	5376
28577	29421	5538
32145	32268	6383
42164	42313	6507
44041	44211	6657
48834	49178	6828
57980	58160	7173
61917	62315	7354
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
18318	18605	5043
28295	28456	5331
28577	29421	5493
31027	31150	6338
42164	42313	6462
44041	44211	6612
48834	49178	6783
57980	58160	7128
61917	62315	7309
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
23778	24068	5043
28295	28456	5334
28577	29421	5496
39462	39585	6341
42164	42313	6465
47251	47412	6615
48834	49178	6777
57980	58160	7122
61917	62315	7303
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
23029	23327	5088
28295	28456	5387
28577	29421	5549
36132	36255	6394
42164	42313	6518
46389	46550	6668
48834	49178	6830
57980	58160	7175
61917	62315	7356
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
16563	16856	5088
28295	28456	5382
28577	29421	5544
31907	32030	6389
42164	42313	6513
43470	43640	6663
48834	49178	6834
57980	58160	7179
61917	62315	7360
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
26715	27002	5043
28295	28456	5331
28577	29421	5493
34723	34846	6338
42164	42313	6462
45758	45928	6612
48834	49178	6783
57980	58160	7128
61917	62315	7309
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
14834	15112	5088
28295	28456	5367
28577	29421	5529
31027	31150	6374
42164	42313	6498
45758	45928	6648
48834	49178	6819
57980	58160	7164
61917	62315	7345
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
21774	22064	5043
28295	28456	5334
28577	29421	5496
35328	35451	6341
42164	42313	6465
45178	45339	6615
48834	49178	6777
57980	58160	7122
61917	62315	7303
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
21391	21678	5043
28295	28456	5331
28577	29421	5493
34723	34846	6338
42164	42313	6462
45178	45339	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
15380	15664	5088
28295	28456	5373
28577	29421	5535
40972	41095	6380
42164	42313	6504
44902	45063	6654
48834	49178	6816
57980	58160	7161
61917	62315	7342
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
21774	22064	5043
28295	28456	5334
28577	29421	5496
39888	40011	6341
42164	42313	6465
44624	44794	6615
48834	49178	6786
57980	58160	7131
61917	62315	7312
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
25110	25400	5088
28295	28456	5379
28577	29421	5541
30234	30357	6386
42164	42313	6510
45758	45928	6660
48834	49178	6831
57980	58160	7176
61917	62315	7357
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
25110	25400	5043
28295	28456	5334
28577	29421	5496
30047	30167	6341
42164	42313	6462
46912	47073	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
23029	23327	5043
28295	28456	5342
28577	29421	5504
35132	35255	6349
42164	42313	6473
46912	47073	6623
48834	49178	6785
57980	58160	7130
61917	62315	7311
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
16977	17264	5043
28295	28456	5331
28577	29421	5493
34923	35046	6338
42164	42313	6462
44041	44211	6612
48834	49178	6783
57980	58160	7128
61917	62315	7309
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
24725	25015	5043
28295	28456	5334
28577	29421	5496
34262	34382	6341
42164	42313	6462
44624	44794	6612
48834	49178	6783
57980	58160	7128
61917	62315	7309
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
19849	20136	5043
28295	28456	5331
28577	29421	5493
37191	37314	6338
42164	42313	6462
44902	45063	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
24725	25015	5043
28295	28456	5334
28577	29421	5496
36973	37096	6341
42164	42313	6465
44902	45063	6615
48834	49178	6777
57980	58160	7122
61917	62315	7303
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
24725	25015	5043
28295	28456	5334
28577	29421	5496
34262	34382	6341
42164	42313	6462
46912	47073	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
23029	23327	5088
28295	28456	5387
28577	29421	5549
31620	31743	6394
42164	42313	6518
46912	47073	6668
48834	49178	6830
57980	58160	7175
61917	62315	7356
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
23029	23327	5043
28295	28456	5342
28577	29421	5504
38037	38160	6349
42164	42313	6473
46389	46550	6623
48834	49178	6785
57980	58160	7130
61917	62315	7311
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
18696	18983	5043
28295	28456	5331
28577	29421	5493
29839	29959	6338
42164	42313	6459
44624	44794	6609
48834	49178	6780
57980	58160	7125
61917	62315	7306
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
22154	22441	5088
28295	28456	5376
28577	29421	5538
37191	37314	6383
42164	42313	6507
44624	44794	6657
48834	49178	6828
57980	58160	7173
61917	62315	7354
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
7063	7230	2235
9735	9901	2403
9959	10135	2570
10189	10297	2747
10363	11046	2856
11105	11260	3540
11422	12648	3696
12707	12826	4923
19474	19761	5043
28295	28456	5331
28577	29421	5493
39668	39791	6338
42164	42313	6462
46912	47073	6612
48834	49178	6774
57980	58160	7119
61917	62315	7300
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
27453	27740	5088
28295	28456	5376
28577	29421	5538
37846	37969	6383
42164	42313	6507
44041	44211	6657
48834	49178	6828
57980	58160	7173
61917	62315	7354
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
16563	16856	5088
28295	28456	5382
28577	29421	5544
35533	35656	6389
42164	42313	6513
43470	43640	6663
48834	49178	6834
57980	58160	7179
61917	62315	7360
0	1210	0
2029	2095	1211
3006	3164	1278
3222	3402	1437
3468	3778	1618
4265	4414	1929
5028	5183	2079
6598	6810	2235
9735	9901	2448
9959	10135	2615
10189	10297	2792
10363	11046	2901
11105	11260	3585
11422	12648	3741
12707	12826	4968
23410	23694	5088
28295	28456	5373
28577	29421	5535
39668	39791	6380
42164	42313	6504
44902	45063	6654
48834	49178	6816
57980	58160	7161
61917	62315	7342
0	180	0
7800	8014	181
8505	8887	396
8973	9299	779
0	180	0
7626	7743	181
7800	8014	299
8505	8887	514
8973	9299	897
0	350	0
0	44	0
0	2843	0
2907	3325	2844
3382	4093	3263
4152	4939	3975
0	2496	0
2560	2978	2497
3035	3746	2916
3805	4592	3628
0	393	0
448	1241	394
1521	1994	1188
